"Regionale kerncijfers Nederland"
""
"";"";"Onderwerp"
"";"";"Bevolking|Bevolkingssamenstelling op 1 januari|Totale bevolking";"Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Mannen";"Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Vrouwen";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|Jonger dan 5 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|5 tot 10 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|10 tot 15 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|15 tot 20 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|20 tot 25 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|25 tot 45 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|45 tot 65 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|65 tot 80 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|80 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|Jonger dan 5 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|5 tot 10 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|10 tot 15 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|15 tot 20 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|20 tot 25 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|25 tot 45 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|45 tot 65 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|65 tot 80 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|80 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Totale druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Groene druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Grijze druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Ongehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gescheiden";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Verweduwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Inwoners 15 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Ongehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gescheiden";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Verweduwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Nederlandse achtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Totaal met migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Nederlandse achtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Totaal met migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Zeer sterk stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Sterk stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Matig stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Weinig stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Niet stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Bevolkingsdichtheid";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorte";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorte, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Sterfte";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Sterfte, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorteoverschot";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorteoverschot, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Nieuwvormingen";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Ziekten van hart en vaatstelsel";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Ziekten van ademhalingsstelsel";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Uitwendige doodsoorzaken";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Overige doodsoorzaken";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Vestiging uit andere gemeente";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Vertrek naar andere gemeente";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Binnenlands migratiesaldo";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Binnenlands migratiesaldo, relatief";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Verhuismobiliteit, relatief";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Immigratie";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Emigratie";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Migratiesaldo";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Migratiesaldo, relatief";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Inwoners op 31 december";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Bevolkingsgroei";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Bevolkingsgroei, relatief";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Gemiddeld aantal inwoners";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Totaal aantal particuliere huishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Eenpersoonshuishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens zonder kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens met kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Eenpersoonshuishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens zonder kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens met kinderen";"Bevolking|Particuliere huishoudens|Gemiddelde huishoudensgrootte"
"Friesland (PV)";"2010";"646305";"322911";"323394";"36124";"40817";"40364";"40516";"37093";"163263";"181336";"79354";"27438";"5,6";"6,3";"6,2";"6,3";"5,7";"25,3";"28,1";"12,3";"4,2";"69,3";"41,3";"28,0";"293344";"277261";"39411";"36289";"529000";"33,3";"52,4";"7,5";"6,9";"591687";"54618";"31196";"23422";"2146";"2206";"2984";"1654";"14432";"91,5";"8,5";"4,8";"3,6";"0,3";"0,3";"0,5";"0,3";"2,2";"29680";"78340";"83050";"145000";"310230";"193";"7012";"10,8";"5588";"8,6";"1424";"2,2";"1820";"1648";"521";"234";"1365";"23057";"24775";"-1718";"-2,7";"85,5";"3525";"2285";"1240";"1,9";"647282";"977";"1,5";"646793,5";"281060";"93460";"90314";"97286";"33,3";"32,1";"34,6";"2,27"
"Friesland (PV)";"2011";"647282";"323439";"323843";"35724";"39960";"40861";"40363";"37283";"160267";"183214";"81541";"28069";"5,5";"6,2";"6,3";"6,2";"5,8";"24,8";"28,3";"12,6";"4,3";"70,0";"41,2";"28,8";"294702";"275818";"40415";"36347";"530737";"33,6";"52,0";"7,6";"6,8";"591901";"55381";"31724";"23657";"2161";"2257";"3026";"1672";"14541";"91,4";"8,6";"4,9";"3,7";"0,3";"0,3";"0,5";"0,3";"2,2";"31390";"75330";"87080";"143840";"309640";"194";"6655";"10,3";"5606";"8,7";"1049";"1,6";"1794";"1705";"481";"246";"1380";"22559";"24232";"-1673";"-2,6";"85,1";"3324";"2709";"615";"1,0";"647214";"-68";"-0,1";"647248,0";"282493";"95296";"89793";"97404";"33,7";"31,8";"34,5";"2,26"
"Friesland (PV)";"2012";"647214";"323495";"323719";"35132";"39058";"41225";"39956";"37329";"157352";"182529";"85924";"28709";"5,4";"6,0";"6,4";"6,2";"5,8";"24,3";"28,2";"13,3";"4,4";"71,6";"41,2";"30,4";"295339";"274191";"41327";"36357";"531799";"33,8";"51,6";"7,8";"6,8";"591195";"56019";"32062";"23957";"2152";"2304";"3043";"1707";"14751";"91,3";"8,7";"5,0";"3,7";"0,3";"0,4";"0,5";"0,3";"2,3";"31720";"77330";"87780";"143970";"306410";"194";"6502";"10,0";"5882";"9,1";"620";"1,0";"1917";"1706";"582";"216";"1461";"22506";"23925";"-1419";"-2,2";"84,8";"3146";"2706";"440";"0,7";"646862";"-352";"-0,5";"647038,0";"283615";"96461";"89880";"97274";"34,0";"31,7";"34,3";"2,25"
"Friesland (PV)";"2013";"646862";"323442";"323420";"34557";"38100";"41526";"39759";"37078";"154563";"182401";"89703";"29175";"5,3";"5,9";"6,4";"6,1";"5,7";"23,9";"28,2";"13,9";"4,5";"72,9";"41,2";"31,8";"295838";"272515";"42267";"36242";"532679";"34,1";"51,2";"7,9";"6,8";"590396";"56466";"32132";"24334";"2147";"2369";"3054";"1717";"15047";"91,3";"8,7";"5,0";"3,8";"0,3";"0,4";"0,5";"0,3";"2,3";"36760";"72750";"85100";"147760";"304480";"195";"6263";"9,7";"5937";"9,2";"326";"0,5";"1817";"1636";"544";"261";"1679";"23292";"24849";"-1557";"-2,4";"84,2";"3259";"2621";"638";"1,0";"646317";"-545";"-0,8";"646589,5";"285063";"98132";"89781";"97150";"34,4";"31,5";"34,1";"2,24"
"Friesland (PV)";"2014";"646317";"323242";"323075";"33736";"37152";"41631";"39860";"37070";"151492";"182931";"92947";"29498";"5,2";"5,7";"6,4";"6,2";"5,7";"23,4";"28,3";"14,4";"4,6";"74,0";"41,0";"33,0";"296777";"269844";"43462";"36234";"533798";"34,5";"50,6";"8,1";"6,8";"589182";"57135";"32062";"25073";"2168";"2437";"3073";"1731";"15664";"91,2";"8,8";"5,0";"3,9";"0,3";"0,4";"0,5";"0,3";"2,4";"38330";"71940";"85100";"148560";"302380";"194";"6310";"9,8";"5783";"8,9";"527";"0,8";"1925";"1656";"415";"269";"1518";"24226";"25665";"-1439";"-2,2";"91,1";"3743";"2867";"876";"1,4";"646257";"-60";"-0,1";"646287,0";"285320";"98622";"89930";"96768";"34,6";"31,5";"33,9";"2,23"
"Friesland (PV)";"2015";"646257";"323398";"322859";"32993";"36689";"41168";"40190";"36919";"148255";"184074";"95752";"30217";"5,1";"5,7";"6,4";"6,2";"5,7";"22,9";"28,5";"14,8";"4,7";"75,0";"40,9";"34,1";"297793";"267565";"44606";"36293";"535407";"34,9";"50,0";"8,3";"6,8";"588388";"57869";"32094";"25775";"2167";"2488";"3051";"1717";"16352";"91,0";"9,0";"5,0";"4,0";"0,3";"0,4";"0,5";"0,3";"2,5";"46420";"74870";"86890";"144110";"293960";"194";"6011";"9,3";"6059";"9,4";"-48";"-0,1";"1937";"1683";"464";"278";"1697";"24839";"26167";"-1328";"-2,1";"95,3";"3590";"2435";"1155";"1,8";"646040";"-217";"-0,3";"646148,5";"286429";"100022";"90135";"96272";"34,9";"31,5";"33,6";"2,22"
"Friesland (PV)";"2016";"646040";"323376";"322664";"32133";"36342";"40275";"40739";"36924";"145530";"185230";"98010";"30857";"5,0";"5,6";"6,2";"6,3";"5,7";"22,5";"28,7";"15,2";"4,8";"75,7";"40,7";"35,0";"298647";"265324";"45832";"36237";"537290";"35,3";"49,4";"8,5";"6,7";"586957";"59083";"32224";"26859";"2180";"2516";"3094";"1736";"17333";"90,9";"9,1";"5,0";"4,2";"0,3";"0,4";"0,5";"0,3";"2,7";"46680";"74840";"87750";"143160";"293610";"194";"6017";"9,3";"6286";"9,7";"-269";"-0,4";"2019";"1755";"445";"303";"1764";"27908";"27747";"161";"0,2";"103,2";"3583";"2627";"956";"1,5";"646874";"834";"1,3";"646457,0";"287248";"101035";"90065";"96148";"35,2";"31,4";"33,5";"2,21"
"Friesland (PV)";"2017";"646874";"324048";"322826";"31562";"35926";"39576";"41363";"36889";"143741";"186163";"100137";"31517";"4,9";"5,6";"6,1";"6,4";"5,7";"22,2";"28,8";"15,5";"4,9";"76,4";"40,5";"35,9";"300182";"263545";"47004";"36143";"539810";"35,8";"48,8";"8,7";"6,7";"585408";"61466";"32306";"29160";"2229";"2577";"3102";"1762";"19490";"90,5";"9,5";"5,0";"4,5";"0,3";"0,4";"0,5";"0,3";"3,0";"47000";"75190";"88970";"143470";"292250";"195";"5967";"9,2";"6264";"9,7";"-297";"-0,5";"1918";"1654";"516";"304";"1872";"29218";"29067";"151";"0,2";"110,7";"3469";"2924";"545";"0,8";"647268";"394";"0,6";"647071,0";"289335";"103458";"90113";"95764";"35,8";"31,1";"33,1";"2,20"
"Friesland (PV)";"2018";"647268";"324491";"322777";"31144";"35485";"38769";"41885";"36618";"142248";"186505";"102369";"32245";"4,8";"5,5";"6,0";"6,5";"5,7";"22,0";"28,8";"15,8";"5,0";"77,2";"40,3";"36,8";"301096";"262294";"47920";"35958";"541870";"36,1";"48,4";"8,8";"6,6";"583889";"63379";"32501";"30878";"2255";"2750";"3109";"1853";"20911";"90,2";"9,8";"5,0";"4,8";"0,3";"0,4";"0,5";"0,3";"3,2";"47910";"73770";"90200";"143950";"291440";"194";"5779";"8,9";"6426";"9,9";"-647";"-1,0";"1939";"1699";"595";"292";"1901";"26929";"27107";"-178";"-0,3";"106,0";"4040";"2813";"1227";"1,9";"647672";"404";"0,6";"647470,0";"290335";"104418";"90449";"95468";"36,0";"31,2";"32,9";"2,19"
"Drenthe (PV)";"2009";"489918";"242071";"247847";"26437";"31088";"30361";"28660";"23078";"121297";"143956";"63245";"21796";"5,4";"6,3";"6,2";"5,8";"4,7";"24,8";"29,4";"12,9";"4,4";"69,9";"40,4";"29,5";"207161";"225649";"26779";"30329";"402032";"29,7";"56,1";"6,7";"7,5";"447119";"42799";"27590";"15209";"1427";"1161";"1818";"1690";"9113";"91,3";"8,7";"5,6";"3,1";"0,3";"0,2";"0,4";"0,3";"1,9";"1240";"38020";"96380";"119080";"235200";"186";"5022";"10,2";"4524";"9,2";"498";"1,0";"1447";"1303";"477";"180";"1117";"16318";"16379";"-61";"-0,1";"83,6";"2376";"1759";"617";"1,3";"490981";"1063";"2,2";"490449,5";"208025";"61336";"71730";"74959";"29,5";"34,5";"36,0";"2,32"
"Drenthe (PV)";"2010";"490981";"242778";"248203";"25974";"30619";"30893";"28855";"22973";"118848";"145440";"64969";"22410";"5,3";"6,2";"6,3";"5,9";"4,7";"24,2";"29,6";"13,2";"4,6";"70,9";"40,5";"30,4";"205495";"224521";"30535";"30430";"403495";"29,2";"55,6";"7,6";"7,5";"447392";"43589";"27728";"15861";"1476";"1228";"1833";"1728";"9596";"91,1";"8,9";"5,6";"3,2";"0,3";"0,3";"0,4";"0,4";"2,0";"1260";"38380";"97110";"120360";"233860";"186";"4750";"9,7";"4616";"9,4";"134";"0,3";"1429";"1362";"439";"191";"1195";"15613";"15916";"-303";"-0,6";"77,4";"2331";"1697";"634";"1,3";"491411";"430";"0,9";"491196,0";"209754";"62723";"72049";"74982";"29,9";"34,3";"35,7";"2,31"
"Drenthe (PV)";"2011";"491411";"243084";"248327";"25422";"29911";"31385";"28726";"23069";"116475";"147189";"66290";"22944";"5,2";"6,1";"6,4";"5,8";"4,7";"23,7";"30,0";"13,5";"4,7";"71,4";"40,3";"31,1";"206486";"223049";"31400";"30476";"404693";"29,6";"55,1";"7,8";"7,5";"447332";"44079";"27739";"16340";"1511";"1220";"1867";"1890";"9852";"91,0";"9,0";"5,6";"3,3";"0,3";"0,2";"0,4";"0,4";"2,0";"1270";"38480";"98590";"119420";"233660";"186";"4616";"9,4";"4667";"9,5";"-51";"-0,1";"1467";"1365";"446";"195";"1194";"15761";"16600";"-839";"-1,7";"78,8";"2196";"1929";"267";"0,5";"490807";"-604";"-1,2";"491109,0";"210283";"63541";"71892";"74850";"30,2";"34,2";"35,6";"2,30"
"Drenthe (PV)";"2012";"490807";"243134";"247673";"24904";"28981";"31638";"28755";"22717";"114081";"146602";"69617";"23512";"5,1";"5,9";"6,4";"5,9";"4,6";"23,2";"29,9";"14,2";"4,8";"73,2";"40,3";"32,9";"206715";"221404";"32190";"30498";"405284";"29,9";"54,6";"7,9";"7,5";"446559";"44248";"27655";"16593";"1525";"1274";"1856";"1915";"10023";"91,0";"9,0";"5,6";"3,4";"0,3";"0,3";"0,4";"0,4";"2,0";"1250";"39050";"99160";"120340";"231010";"186";"4406";"9,0";"4840";"9,9";"-434";"-0,9";"1563";"1341";"466";"207";"1263";"16570";"17291";"-721";"-1,5";"81,5";"1993";"1727";"266";"0,5";"489918";"-889";"-1,8";"490362,5";"211236";"64800";"71817";"74619";"30,7";"34,0";"35,3";"2,29"
"Drenthe (PV)";"2013";"489918";"242757";"247161";"24373";"28028";"31871";"28694";"22594";"111657";"146064";"72614";"24023";"5,0";"5,7";"6,5";"5,9";"4,6";"22,8";"29,8";"14,8";"4,9";"74,8";"40,3";"34,5";"206786";"219598";"33171";"30363";"405646";"30,2";"54,1";"8,2";"7,5";"445500";"44418";"27655";"16763";"1532";"1289";"1877";"1795";"10270";"90,9";"9,1";"5,6";"3,4";"0,3";"0,3";"0,4";"0,4";"2,1";"3920";"37710";"98900";"119970";"229420";"186";"4174";"8,5";"4789";"9,8";"-615";"-1,3";"1553";"1348";"402";"215";"1271";"16309";"17153";"-844";"-1,7";"80,7";"2071";"1540";"531";"1,1";"488988";"-930";"-1,9";"489453,0";"211902";"65635";"71815";"74452";"31,0";"33,9";"35,1";"2,27"
"Drenthe (PV)";"2014";"488988";"242230";"246758";"23613";"27297";"31616";"28845";"22375";"109143";"146210";"75311";"24578";"4,8";"5,6";"6,5";"5,9";"4,6";"22,3";"29,9";"15,4";"5,0";"76,1";"40,1";"36,0";"206862";"217564";"34164";"30398";"406462";"30,6";"53,5";"8,4";"7,5";"444170";"44818";"27737";"17081";"1539";"1278";"1884";"1806";"10574";"90,8";"9,2";"5,7";"3,5";"0,3";"0,3";"0,4";"0,4";"2,2";"3850";"40470";"98490";"117100";"229080";"186";"4302";"8,8";"4617";"9,4";"-315";"-0,6";"1495";"1279";"343";"247";"1253";"16860";"17511";"-651";"-1,3";"83,5";"2199";"1652";"547";"1,1";"488576";"-412";"-0,8";"488782,0";"211458";"65423";"71847";"74188";"30,9";"34,0";"35,1";"2,27"
"Drenthe (PV)";"2015";"488576";"242262";"246314";"23009";"26797";"31068";"29316";"22238";"106470";"146990";"77283";"25405";"4,7";"5,5";"6,4";"6,0";"4,6";"21,8";"30,1";"15,8";"5,2";"77,2";"40,0";"37,2";"207179";"215897";"35083";"30417";"407702";"31,0";"53,0";"8,6";"7,5";"443234";"45342";"27794";"17548";"1515";"1309";"1894";"1798";"11032";"90,7";"9,3";"5,7";"3,6";"0,3";"0,3";"0,4";"0,4";"2,3";"7280";"50550";"93930";"113110";"223700";"185";"4029";"8,2";"4975";"10,2";"-946";"-1,9";"1554";"1368";"428";"242";"1383";"18826";"19888";"-1062";"-2,2";"91,9";"3783";"1711";"2072";"4,2";"488629";"53";"0,1";"488602,5";"212347";"66526";"71982";"73839";"31,3";"33,9";"34,8";"2,26"
"Drenthe (PV)";"2016";"488629";"242483";"246146";"22437";"26421";"30328";"30054";"21906";"104486";"147792";"79163";"26042";"4,6";"5,4";"6,2";"6,2";"4,5";"21,4";"30,2";"16,2";"5,3";"78,2";"39,8";"38,4";"207772";"214539";"35980";"30338";"409443";"31,4";"52,4";"8,8";"7,4";"441983";"46646";"27771";"18875";"1514";"1327";"1883";"1801";"12350";"90,5";"9,5";"5,7";"3,9";"0,3";"0,3";"0,4";"0,4";"2,5";"6260";"53730";"95700";"110090";"222850";"185";"4208";"8,6";"5084";"10,4";"-876";"-1,8";"1569";"1387";"368";"240";"1520";"21844";"28444";"-6600";"-13,5";"109,3";"12296";"1671";"10625";"21,7";"491792";"3163";"6,5";"490210,5";"213001";"67541";"72161";"73299";"31,7";"33,9";"34,4";"2,25"
"Drenthe (PV)";"2017";"491792";"243998";"247794";"22455";"26460";"29903";"31033";"22216";"103578";"148664";"80911";"26572";"4,6";"5,4";"6,1";"6,3";"4,5";"21,1";"30,2";"16,5";"5,4";"79,2";"40,0";"39,2";"210575";"214015";"36968";"30234";"412974";"31,9";"51,8";"9,0";"7,3";"441739";"50053";"27726";"22327";"1541";"1344";"1900";"1817";"15725";"89,8";"10,2";"5,6";"4,5";"0,3";"0,3";"0,4";"0,4";"3,2";"6190";"55320";"96200";"108320";"225770";"187";"4191";"8,5";"5202";"10,6";"-1011";"-2,1";"1628";"1383";"439";"279";"1473";"23340";"39762";"-16422";"-33,4";"127,2";"19202";"1431";"17771";"36,2";"492100";"308";"0,6";"491946,0";"215127";"69546";"72424";"73157";"32,3";"33,7";"34,0";"2,23"
"Drenthe (PV)";"2018";"492100";"244216";"247884";"22249";"26024";"28995";"31364";"22440";"102180";"148812";"83074";"26962";"4,5";"5,3";"5,9";"6,4";"4,6";"20,8";"30,2";"16,9";"5,5";"80,0";"39,7";"40,2";"211155";"212738";"37925";"30282";"414832";"32,3";"51,3";"9,1";"7,3";"441746";"50354";"27794";"22560";"1531";"1388";"1893";"1866";"15882";"89,8";"10,2";"5,6";"4,6";"0,3";"0,3";"0,4";"0,4";"3,2";"7670";"56110";"96210";"107550";"224560";"187";"3992";"8,1";"5340";"10,9";"-1348";"-2,7";"1619";"1424";"477";"274";"1546";"22655";"22032";"623";"1,3";"104,8";"2461";"1644";"817";"1,7";"492167";"67";"0,1";"492133,5";"216373";"70454";"72759";"73160";"32,6";"33,6";"33,8";"2,22"
"Overijssel (PV)";"2009";"1125435";"562419";"563016";"68676";"74652";"70173";"70965";"69191";"305478";"297429";"126855";"42016";"6,1";"6,6";"6,2";"6,3";"6,1";"27,1";"26,4";"11,3";"3,7";"67,5";"42,3";"25,1";"515863";"493893";"54085";"61594";"911934";"33,2";"54,2";"5,9";"6,8";"967311";"158124";"78320";"79804";"4255";"4295";"5244";"34989";"31021";"85,9";"14,1";"7,0";"7,1";"0,4";"0,4";"0,5";"3,1";"2,8";"95440";"242940";"231740";"282220";"273100";"338";"13260";"11,8";"9251";"8,2";"4009";"3,6";"2863";"2771";"1066";"379";"2172";"32269";"33430";"-1161";"-1,0";"86,7";"7029";"5111";"1918";"1,7";"1130345";"4910";"4,4";"1127890,0";"472970";"152832";"144916";"175222";"32,3";"30,6";"37,0";"2,35"
"Overijssel (PV)";"2010";"1130345";"564960";"565385";"67828";"74215";"70788";"71053";"69908";"301800";"301516";"129866";"43371";"6,0";"6,6";"6,3";"6,3";"6,2";"26,7";"26,7";"11,5";"3,8";"67,9";"42,2";"25,7";"515501";"493057";"60214";"61573";"917514";"33,0";"53,7";"6,6";"6,7";"969852";"160493";"78992";"81501";"4290";"4348";"5273";"35133";"32457";"85,8";"14,2";"7,0";"7,2";"0,4";"0,4";"0,5";"3,1";"2,9";"98740";"247130";"233490";"279410";"271580";"340";"13180";"11,6";"9269";"8,2";"3911";"3,5";"2973";"2692";"916";"376";"2312";"31860";"33078";"-1218";"-1,1";"83,4";"7036";"5585";"1451";"1,3";"1134465";"4120";"3,6";"1132405,0";"477596";"155795";"145993";"175808";"32,6";"30,6";"36,8";"2,34"
